Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
655,Dave Magadan,36,SDP,NL,84,59,33,533.2,300,209,85,6,24,.980,2,3,4.96,3.13,3B-1B,magadda01
656,Wendell Magee,26,PHI,NL,4,1,1,14.0,5,5,0,0,0,1.000,1,86,3.21,1.25,OF,mageewe01
657,Mike Magnante,34,ANA,AL,53,0,0,69.1,16,3,13,0,3,1.000,,,2.08,0.30,P,magnami01
658,Ron Mahay,28,OAK,AL,6,1,0,19.1,2,0,2,0,0,1.000,,,0.93,0.33,P,mahayro01
659,Pat Mahomes,28,NYM,NL,39,0,0,63.2,8,2,6,0,0,1.000,,,1.13,0.21,P,mahompa01
660,Matt Mantei,25,TOT,NL,65,0,0,65.1,11,3,7,1,0,.909,,,1.38,0.15,P,mantema01
661,Jeff Manto,34,TOT,AL,15,9,5,90.0,43,26,17,0,3,1.000,0,5,4.30,2.87,3B-1B,mantoje01
662,Kirt Manwaring,33,COL,NL,44,39,32,345.0,269,243,21,5,4,.981,-5,-17,6.89,6.00,C,manwaki01
663,Josias Manzanillo,31,NYM,NL,12,0,0,18.2,4,2,2,0,0,1.000,,,1.93,0.33,P,manzajo01
664,Eli Marrero,25,STL,NL,106,80,64,755.1,591,537,47,7,14,.988,7,12,6.96,5.03,C-1B,marreel01
665,Damaso Marte,24,SEA,AL,5,0,0,8.2,1,0,1,0,0,1.000,,,1.04,0.20,P,marteda01
666,Al Martin,31,PIT,NL,133,125,111,1104.2,209,196,3,10,0,.952,-2,-2,1.62,1.50,OF,martial03
667,Norberto Martin,32,TOR,AL,9,7,5,69.2,39,9,29,1,8,.974,3,45,4.91,4.22,2B-SS,martino01
668,Tom Martin,29,CLE,AL,6,0,0,9.1,0,0,0,0,0,,,,0.00,0.00,P,martito02
669,Dave Martinez,34,TBD,AL,140,131,117,1164.0,265,253,8,4,1,.985,-11,-11,2.02,1.86,OF,martida01
670,Edgar Martinez,36,SEA,AL,5,5,1,38.0,31,29,2,0,2,1.000,1,25,7.34,6.20,1B,martied01
671,Felix Martinez,25,KCR,AL,3,1,1,14.0,3,1,2,0,1,1.000,0,17,1.93,1.00,SS-2B,martife01
672,Manny Martinez,28,MON,NL,126,78,69,768.0,252,234,10,8,1,.968,4,6,2.86,1.94,OF,martima02
673,Pedro Martinez,27,BOS,AL,31,29,5,213.1,29,13,15,1,0,.966,,,1.18,0.90,P,martipe02
674,Ramon Martinez,31,BOS,AL,4,4,0,20.2,3,1,2,0,1,1.000,,,1.31,0.75,P,martira02
675,Ramon Martinez,26,SFG,NL,48,30,25,303.2,174,66,102,6,19,.966,5,19,4.98,3.36,2B-SS-3B,martira03
676,Sandy Martinez,28,CHC,NL,12,5,3,55.2,49,45,2,2,0,.959,-2,-43,7.60,3.92,C,martisa01
677,Tino Martinez,31,NYY,AL,158,151,141,1341.2,1410,1297,106,7,110,.995,9,8,9.41,8.88,1B,martiti02
678,Onan Masaoka,21,LAD,NL,54,0,0,66.2,6,1,4,1,0,.833,,,0.68,0.09,P,masaoon01
679,Ruben Mateo,21,TEX,AL,31,31,28,265.2,65,62,3,0,0,1.000,1,4,2.20,2.10,OF,mateoru01
680,Mike Matheny,28,TOR,AL,57,50,40,445.0,381,346,33,2,8,.995,2,5,7.67,6.65,C,mathemi01
681,T.J. Mathews,29,OAK,AL,50,0,0,59.0,13,6,7,0,0,1.000,,,1.98,0.26,P,mathet.01
682,Terry Mathews,34,KCR,AL,24,1,0,39.0,8,4,4,0,0,1.000,,,1.85,0.33,P,mathete01
683,Pascual Matos,24,ATL,NL,5,1,0,14.0,14,13,1,0,0,1.000,0,0,9.00,2.80,C,matospa01
684,Gary Matthews,24,SDP,NL,16,8,6,89.0,22,22,0,0,0,1.000,4,47,2.22,1.29,OF,matthga02
685,Derrick May,30,BAL,AL,5,3,2,26.0,8,7,1,0,1,1.000,0,9,2.77,1.60,OF,mayde01
686,Brent Mayne,31,SFG,NL,105,85,71,774.0,647,597,47,3,9,.995,0,0,7.49,6.13,C,maynebr01
687,Joe Mays,23,MIN,AL,49,20,2,171.0,41,17,23,1,2,.976,,,2.11,0.82,P,maysjo01
688,Quinton McCracken,28,TBD,AL,40,36,29,328.2,82,80,1,1,0,.988,-9,-32,2.22,2.03,OF,mccraqu01
689,Jeff McCurry,29,HOU,NL,5,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,mccurje01
690,Jason McDonald,27,OAK,AL,90,43,35,477.0,154,150,3,1,1,.994,4,9,2.89,1.70,OF-2B,mcdonja02
691,John McDonald,24,CLE,AL,12,2,2,42.0,30,8,21,1,5,.967,2,54,6.21,2.23,2B-SS,mcdonjo03
692,Jack McDowell,33,ANA,AL,4,4,0,19.0,6,0,6,0,0,1.000,,,2.84,1.50,P,mcdowja01
693,Chuck McElroy,31,TOT,NL,56,0,0,55.0,11,3,8,0,1,1.000,0,-2,1.80,0.19,P-OF,mcelrch01
694,Joe McEwing,26,STL,NL,144,128,82,1144.2,577,320,246,11,54,.981,13,13,4.45,3.31,2B-OF-3B-1B-SS,mcewijo01
695,Willie McGee,40,STL,NL,90,39,32,485.0,117,112,2,3,1,.974,-12,-30,2.12,1.24,OF-1B,mcgeewi01
696,Kevin McGlinchy,22,ATL,NL,64,0,0,70.1,12,4,6,2,0,.833,,,1.28,0.16,P,mcglike01
697,Fred McGriff,35,TBD,AL,125,124,110,1065.2,1138,1037,88,13,132,.989,-7,-7,9.50,9.00,1B,mcgrifr01
698,Ryan McGuire,27,MON,NL,76,29,21,342.0,330,290,38,2,19,.994,-1,-4,8.63,4.05,1B-OF,mcguiry01
699,Mark McGwire,35,STL,NL,151,150,122,1257.2,1273,1180,80,13,119,.990,-9,-8,9.02,8.34,1B,mcgwima01
700,Mark McLemore,34,TEX,AL,141,138,130,1218.1,721,276,433,12,93,.983,3,3,5.24,4.86,2B-OF,mclemma01
701,Greg McMichael,32,TOT,ZZ,36,0,0,33.2,4,2,2,0,0,1.000,,,1.07,0.11,P,mcmicgr01
702,Brian McNichol,25,CHC,NL,4,2,0,10.2,0,0,0,0,0,,,,0.00,0.00,P,mcnicbr01
703,Brian McRae,31,TOT,ZZ,107,98,82,850.2,197,194,2,1,1,.995,-24,-34,2.07,1.83,OF,mcraebr01
704,Brian Meadows,23,FLA,NL,31,31,0,178.1,35,12,21,2,1,.943,,,1.67,1.06,P,meadobr01
705,Pat Meares,30,PIT,NL,21,21,19,189.2,99,26,67,6,13,.939,-2,-15,4.41,4.43,SS,mearepa01
706,Gil Meche,20,SEA,AL,16,15,0,85.2,18,10,8,0,0,1.000,,,1.89,1.13,P,mechegi01
707,Jim Mecir,29,TBD,AL,17,0,0,20.2,5,1,4,0,0,1.000,,,2.18,0.29,P,mecirji01
708,Rafael Medina,24,FLA,NL,20,0,0,23.1,2,1,1,0,0,1.000,,,0.77,0.10,P,medinra01
709,Mitch Meluskey,25,HOU,NL,10,9,9,79.0,68,62,6,0,1,1.000,-1,-15,7.75,6.80,C,melusmi01
710,Ramiro Mendoza,27,NYY,AL,53,6,0,123.2,35,11,23,1,1,.971,,,2.47,0.64,P,mendora01
711,Frank Menechino,28,OAK,AL,5,2,1,21.0,11,4,7,0,2,1.000,1,57,4.71,1.83,SS-3B,menecfr01
712,Orlando Merced,32,MON,NL,49,43,13,320.2,104,95,4,5,2,.952,2,7,2.78,1.94,OF-1B,merceor01
713,Kent Mercker,31,TOT,ZZ,30,23,0,129.1,31,2,24,5,1,.839,,,1.81,0.87,P,merckke01
714,Lou Merloni,28,BOS,AL,41,31,28,295.0,166,68,88,10,17,.940,1,5,4.76,3.63,SS-3B-2B-1B-OF,merlolo01
715,Jose Mesa,33,SEA,AL,68,0,0,68.2,19,11,7,1,2,.947,,,2.36,0.26,P,mesajo01
716,Chad Meyers,23,CHC,NL,42,40,22,326.0,147,76,69,2,13,.986,-6,-20,4.00,3.15,2B-OF,meyerch02
717,Dan Miceli,28,SDP,NL,66,0,0,68.2,11,4,6,1,0,.909,,,1.31,0.15,P,micelda01
718,Doug Mientkiewicz,25,MIN,AL,110,95,83,845.0,935,882,50,3,75,.997,-4,-6,9.93,8.47,1B,mientdo01
719,Matt Mieske,31,TOT,ZZ,56,30,10,286.0,81,79,2,0,0,1.000,2,8,2.55,1.45,OF,mieskma01
720,Kevin Millar,27,FLA,NL,96,91,75,786.0,779,720,55,4,80,.995,-4,-7,8.87,8.07,1B-3B-OF,millake01
721,Damian Miller,29,ARI,NL,86,78,71,715.1,689,622,61,6,9,.991,3,5,8.59,7.94,C,milleda02
722,Kurt Miller,26,CHC,NL,4,0,0,3.0,0,0,0,0,0,,,,0.00,0.00,P,milleku01
723,Travis Miller,26,MIN,AL,52,0,0,49.2,11,3,8,0,0,1.000,,,1.99,0.21,P,milletr01
724,Trever Miller,26,HOU,NL,47,0,0,49.2,10,3,7,0,0,1.000,,,1.81,0.21,P,milletr02
725,Wade Miller,22,HOU,NL,5,1,0,10.1,2,0,2,0,0,1.000,,,1.74,0.40,P,millewa04
726,Alan Mills,32,LAD,NL,68,0,0,72.1,12,3,7,2,2,.833,,,1.24,0.15,P,millsal01
727,Kevin Millwood,24,ATL,NL,33,33,2,228.0,35,13,20,2,0,.943,,,1.30,1.00,P,millwke01
728,Eric Milton,23,MIN,AL,34,34,5,206.1,27,8,16,3,1,.889,,,1.05,0.71,P,miltoer01
729,Ryan Minor,25,BAL,AL,45,39,23,334.0,121,36,80,5,9,.959,2,5,3.13,2.52,3B-1B,minorry01
730,Steve Mintz,30,ANA,AL,3,0,0,5.0,0,0,0,0,0,,,,0.00,0.00,P,mintzst01
731,Doug Mirabelli,28,SFG,NL,30,24,17,219.0,167,156,11,0,2,1.000,4,22,6.86,5.57,C,mirabdo01
732,Dave Mlicki,31,TOT,ZZ,33,31,2,199.0,37,15,19,3,2,.919,,,1.54,1.03,P,mlickda01
733,Brian Moehler,27,DET,AL,32,32,2,196.1,49,18,31,0,2,1.000,,,2.25,1.53,P,moehlbr01
734,Mike Mohler,30,STL,NL,48,0,0,49.1,4,0,4,0,0,1.000,,,0.73,0.08,P,mohlemi01
735,Bengie Molina,24,ANA,AL,30,30,24,256.0,213,192,19,2,2,.991,1,5,7.42,7.03,C,molinbe01
736,Gabe Molina,24,BAL,AL,20,0,0,23.0,3,1,2,0,0,1.000,,,1.17,0.15,P,molinga01
737,José Molina,24,CHC,NL,10,7,4,57.0,49,44,5,0,1,1.000,0,0,7.74,4.90,C,molinjo01
738,Shane Monahan,24,SEA,AL,9,2,0,30.0,7,7,0,0,0,1.000,1,24,2.10,0.78,OF,monahsh01
739,Raul Mondesí,28,LAD,NL,158,155,146,1379.2,328,315,7,6,5,.982,-3,-3,2.10,2.04,OF,mondera01
740,Jeff Montgomery,37,KCR,AL,49,0,0,51.1,12,3,9,0,2,1.000,,,2.10,0.24,P,montgje01
741,Steve Montgomery,28,PHI,NL,53,0,0,64.2,7,1,6,0,0,1.000,,,0.97,0.13,P,montgst01
742,Melvin Mora,27,NYM,NL,51,3,2,106.2,28,21,7,0,2,1.000,3,35,2.36,0.53,OF-3B-2B-SS,morame01
743,Mickey Morandini,33,CHC,NL,132,111,95,992.1,563,239,319,5,72,.991,-7,-8,5.06,4.23,2B,moranmi01
744,Mike Mordecai,31,MON,NL,100,53,39,567.0,235,72,156,7,35,.970,3,7,3.62,2.09,SS-3B-2B-1B,mordemi01
745,Orber Moreno,22,KCR,AL,7,0,0,8.0,2,1,1,0,0,1.000,,,2.25,0.29,P,morenor01
746,Mike Morgan,39,TEX,AL,34,25,1,140.0,35,7,26,2,3,.943,,,2.12,0.97,P,morgami01
747,Alvin Morman,30,KCR,AL,49,0,0,53.1,15,4,10,1,1,.933,,,2.36,0.29,P,mormaal01
748,Hal Morris,34,CIN,NL,29,12,9,126.0,117,110,6,1,10,.991,0,4,8.29,4.00,1B-OF,morriha02
749,Jim Morris,35,TBD,AL,5,0,0,4.2,0,0,0,0,0,,,,0.00,0.00,P,morrija03
750,Warren Morris,25,PIT,NL,144,134,133,1215.2,680,263,403,14,102,.979,2,1,4.93,4.63,2B,morriwa02
751,Guillermo Mota,25,MON,NL,51,0,0,55.1,14,4,10,0,1,1.000,,,2.28,0.27,P,motagu01
752,James Mouton,30,MON,NL,56,17,10,224.2,53,50,2,1,1,.981,-1,-4,2.08,0.93,OF,moutoja01
753,Lyle Mouton,30,MIL,NL,3,2,1,17.0,1,1,0,0,0,1.000,-1,-64,0.53,0.33,OF,moutoly01
754,Jamie Moyer,36,SEA,AL,32,32,4,228.0,64,15,47,2,9,.969,,,2.45,1.94,P,moyerja01
755,Bill Mueller,28,SFG,NL,109,102,97,930.0,290,83,195,12,17,.959,2,2,2.69,2.50,3B-2B,muellbi02
756,Terry Mulholland,36,TOT,NL,42,24,0,170.1,43,8,30,5,1,.884,,,2.01,0.90,P,mulhote01
757,Mike Munoz,33,TEX,AL,56,0,0,52.2,13,3,9,1,2,.923,,,2.05,0.21,P,munozmi01
758,Peter Munro,24,TOR,AL,31,2,0,55.1,11,3,8,0,0,1.000,,,1.79,0.35,P,munrope01
759,Calvin Murray,27,SFG,NL,9,2,2,32.2,6,6,0,0,0,1.000,0,-7,1.65,0.67,OF,murraca01
760,Dan Murray,25,TOT,ZZ,5,0,0,10.1,3,3,0,0,0,1.000,,,2.61,0.60,P,murrada02
761,Heath Murray,26,SDP,NL,22,8,0,50.0,8,0,8,0,0,1.000,,,1.44,0.36,P,murrahe01
762,Mike Mussina,30,BAL,AL,31,31,4,203.1,61,14,46,1,3,.984,,,2.66,1.94,P,mussimi01
763,Greg Myers,33,TOT,NL,72,52,35,468.1,395,365,26,4,2,.990,0,0,7.51,5.43,C,myersgr01
764,Mike Myers,30,MIL,NL,71,0,0,41.1,12,5,7,0,0,1.000,,,2.61,0.17,P,myersmi01
765,Rodney Myers,30,CHC,NL,46,0,0,63.2,7,2,4,1,0,.857,,,0.85,0.13,P,myersro01
766,Aaron Myette,21,CHW,AL,4,3,0,15.2,1,0,1,0,0,1.000,,,0.57,0.25,P,myettaa01
767,Charles Nagy,32,CLE,AL,33,32,1,202.0,55,21,33,1,3,.982,,,2.41,1.64,P,nagych01
768,Joe Nathan,24,SFG,NL,19,14,0,90.1,14,3,11,0,0,1.000,,,1.39,0.74,P,nathajo01
769,Dan Naulty,29,NYY,AL,33,0,0,49.1,11,2,9,0,0,1.000,,,2.01,0.33,P,naultda01
770,Jaime Navarro,32,CHW,AL,32,27,0,159.2,26,9,15,2,2,.923,,,1.35,0.75,P,navarja01
771,Denny Neagle,30,CIN,NL,20,19,0,111.2,7,2,5,0,1,1.000,,,0.56,0.35,P,neaglde01
772,Jeff Nelson,32,NYY,AL,39,0,0,30.1,9,3,5,1,2,.889,,,2.37,0.21,P,nelsoje01
773,Robb Nen,29,SFG,NL,72,0,0,72.1,14,2,10,2,1,.857,,,1.49,0.17,P,nenro01
774,Phil Nevin,28,SDP,NL,115,97,75,862.2,435,276,154,5,17,.989,7,10,4.49,3.52,3B-C-1B-OF,nevinph01
775,David Newhan,25,SDP,NL,20,9,8,95.2,66,28,36,2,10,.970,-2,-25,6.02,3.05,2B-3B-1B,newhada01
776,Alan Newman,29,TBD,AL,18,0,0,15.2,2,0,1,1,0,.500,,,0.57,0.06,P,newmaal02
777,Jose Nieves,24,CHC,NL,52,52,46,452.2,245,67,162,16,29,.935,-5,-14,4.55,4.40,SS,nievejo01
778,Dave Nilsson,29,MIL,NL,101,94,57,762.0,580,531,44,5,3,.991,-7,-11,6.79,5.69,C,nilssda01
779,C.J. Nitkowski,26,DET,AL,67,7,0,81.2,25,5,17,3,0,.880,,,2.42,0.32,P,nitkoc.01
780,Otis Nixon,40,ATL,NL,52,32,15,308.1,53,52,0,1,0,.981,1,2,1.52,1.00,OF,nixonot01
781,Trot Nixon,25,BOS,AL,121,116,108,1025.2,219,209,3,7,1,.968,15,18,1.86,1.75,OF,nixontr01
782,Hideo Nomo,30,MIL,NL,28,28,0,176.1,22,11,11,0,3,1.000,,,1.12,0.79,P,nomohi01
783,Greg Norton,26,CHW,AL,128,120,97,1073.1,391,160,204,27,26,.931,-22,-24,3.05,2.49,3B-1B,nortogr01
784,Abraham Nunez,23,PIT,NL,79,72,51,602.1,341,113,214,14,50,.959,5,9,4.89,4.14,SS-2B,nunezab01
785,Vladimir Núñez,24,TOT,NL,44,12,0,108.2,28,7,19,2,1,.929,,,2.15,0.59,P,nunezvl01
786,Jon Nunnally,27,BOS,AL,2,1,1,9.0,0,0,0,0,0,,-1,-67,0.00,0.00,OF,nunnajo01
787,Charlie O'Brien,39,ANA,AL,27,20,13,171.0,152,140,11,1,2,.993,1,7,7.95,5.59,C,o'brich01
788,Troy O'Leary,29,BOS,AL,157,154,149,1359.2,307,296,9,2,3,.993,12,11,2.02,1.94,OF,o'leatr01
789,Paul O'Neill,36,NYY,AL,151,150,130,1303.1,309,291,10,8,3,.974,5,5,2.08,1.99,OF,o'neipa01
790,Alex Ochoa,27,MIL,NL,85,64,51,610.1,141,133,5,3,0,.979,5,9,2.03,1.62,OF,ochoaal01
791,Jose Offerman,30,BOS,AL,133,131,123,1145.2,620,285,321,14,77,.977,-4,-4,4.76,4.46,2B-1B,offerjo01
792,Chad Ogea,28,PHI,NL,36,28,0,168.0,25,8,16,1,1,.960,,,1.29,0.67,P,ogeach01
793,Tomo Ohka,23,BOS,AL,8,2,0,13.0,3,0,3,0,0,1.000,,,2.08,0.38,P,ohkato01
794,Kirt Ojala,30,FLA,NL,8,1,0,10.2,0,0,0,0,0,,,,0.00,0.00,P,ojalaki01
795,John Olerud,30,NYM,NL,160,159,136,1385.2,1458,1344,105,9,127,.994,12,10,9.41,9.06,1B,olerujo01
796,Omar Olivares,31,TOT,AL,32,32,4,205.2,54,13,38,3,4,.944,,,2.23,1.59,P,olivaom01
797,Darren Oliver,28,STL,NL,30,30,2,196.1,42,7,33,2,1,.952,,,1.83,1.33,P,oliveda02
798,Joe Oliver,33,PIT,NL,44,40,36,356.2,299,285,12,2,4,.993,-1,-3,7.49,6.75,C,olivejo01
799,Gregg Olson,32,ARI,NL,61,0,0,60.2,13,4,9,0,0,1.000,,,1.93,0.21,P,olsongr01
800,Mike Oquist,31,OAK,AL,28,24,0,140.2,19,1,17,1,3,.947,,,1.15,0.64,P,oquismi01
801,Luis Ordaz,23,STL,NL,9,2,1,31.0,15,4,8,3,4,.800,0,-4,3.48,1.20,SS-2B-3B,ordazlu01
802,Magglio Ordonez,25,CHW,AL,153,153,147,1341.1,346,331,12,3,4,.991,27,24,2.30,2.24,OF,ordonma01
803,Rey Ordóñez,28,NYM,NL,154,151,129,1316.2,640,220,416,4,91,.994,33,30,4.35,4.13,SS,ordonre01
804,Kevin Orie,26,FLA,NL,65,61,56,530.2,179,52,120,7,9,.961,9,20,2.92,2.65,3B-1B,orieke01
805,Jesse Orosco,42,BAL,AL,65,0,0,32.0,8,2,5,1,0,.875,,,1.97,0.11,P,oroscje01
806,David Ortiz,23,MIN,AL,1,0,0,5.0,7,7,0,0,1,1.000,-1,-192,12.60,7.00,1B,ortizda01
807,Ramon Ortiz,26,ANA,AL,9,9,0,48.1,10,4,6,0,0,1.000,,,1.86,1.11,P,ortizra02
808,Russ Ortiz,25,SFG,NL,33,33,3,207.2,44,13,31,0,2,1.000,,,1.91,1.33,P,ortizru01
809,Donovan Osborne,30,STL,NL,6,6,0,29.1,9,1,7,1,0,.889,,,2.45,1.33,P,osbordo01
810,Keith Osik,30,PIT,NL,51,43,33,383.2,312,289,22,1,4,.997,1,3,7.30,6.10,C-P,osikke01
811,Antonio Osuna,26,LAD,NL,5,0,0,4.2,1,0,1,0,0,1.000,,,1.93,0.20,P,osunaan01
812,Willis Otanez,26,TOT,AL,61,49,40,453.0,193,127,60,6,19,.969,-6,-17,3.72,2.92,3B-1B,otanewi01
813,Eric Owens,28,SDP,NL,129,98,58,905.0,294,278,12,4,8,.986,-1,-2,2.88,2.18,OF-1B-3B-2B,owenser01
814,Vicente Padilla,21,ARI,NL,5,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P,padilvi01
815,Lance Painter,31,STL,NL,56,4,0,63.1,16,3,12,1,1,.938,,,2.13,0.27,P,paintla01
816,Orlando Palmeiro,30,ANA,AL,92,67,62,649.2,161,154,6,1,0,.994,6,11,2.22,1.74,OF,palmeor01
817,Rafael Palmeiro,34,TEX,AL,28,28,25,246.1,275,261,13,1,23,.996,1,6,10.01,9.79,1B,palmera01
818,Dean Palmer,30,DET,AL,141,140,132,1212.0,348,89,240,19,24,.945,-15,-15,2.44,2.33,3B,palmede01
819,Jose Paniagua,25,SEA,AL,59,0,0,77.2,13,7,5,1,0,.923,,,1.39,0.20,P,paniajo01
820,Craig Paquette,30,STL,NL,44,37,27,330.2,120,75,42,3,5,.975,3,11,3.18,2.34,OF-3B-2B-1B,paquecr01
821,Chan Ho Park,26,LAD,NL,33,33,0,194.1,48,15,33,0,4,1.000,,,2.22,1.45,P,parkch01
822,Jim Parque,24,CHW,AL,31,30,1,173.2,28,6,21,1,1,.964,,,1.40,0.87,P,parquji01
823,Steve Parris,31,CIN,NL,22,21,2,128.2,26,8,17,1,6,.962,,,1.75,1.14,P,parrist01
824,Bronswell Patrick,28,SFG,NL,6,0,0,5.1,2,0,1,1,0,.500,,,1.69,0.17,P,patribr01
825,Danny Patterson,28,TEX,AL,53,0,0,60.1,9,3,6,0,1,1.000,,,1.34,0.17,P,patteda04
826,Josh Paul,24,CHW,AL,6,5,5,46.0,42,40,2,0,0,1.000,-2,-52,8.22,7.00,C,pauljo01
827,Carl Pavano,23,MON,NL,19,18,1,104.0,34,10,24,0,0,1.000,,,2.94,1.79,P,pavanca01
828,Jay Payton,26,NYM,NL,6,0,0,11.2,3,3,0,0,0,1.000,2,165,2.31,0.50,OF,paytoja01
829,Angel Pena,24,LAD,NL,43,36,29,321.1,262,233,26,3,5,.989,3,11,7.25,6.02,C,penaan01
830,Jesus Pena,24,CHW,AL,26,0,0,20.1,5,0,5,0,0,1.000,,,2.21,0.19,P,penaje01
831,Juan Pena,22,BOS,AL,2,2,0,13.0,4,3,1,0,0,1.000,,,2.77,2.00,P,penaju01
832,Troy Percival,29,ANA,AL,60,0,0,57.0,4,3,1,0,0,1.000,,,0.63,0.07,P,percitr01
833,Carlos Perez,28,LAD,NL,17,16,0,89.2,21,4,15,2,0,.905,,,1.91,1.12,P,perezca01
834,Eddie Pérez,31,ATL,NL,100,86,65,763.0,673,620,48,5,7,.993,4,7,7.88,6.68,C-1B,perezed02
835,Eduardo Perez,29,STL,NL,11,8,2,59.2,33,29,3,1,3,.970,1,26,4.83,2.91,OF-1B,perezed01
836,Neifi Perez,26,COL,NL,157,156,149,1369.2,755,260,481,14,124,.981,-3,-3,4.87,4.72,SS,perezne01
837,Odalis Perez,21,ATL,NL,18,17,0,93.0,21,4,17,0,1,1.000,,,2.03,1.17,P,perezod01
838,Yorkis Perez,31,PHI,NL,35,0,0,32.0,1,1,0,0,0,1.000,,,0.28,0.03,P,perezyo01
839,Matt Perisho,24,TEX,AL,4,1,0,10.1,2,0,2,0,0,1.000,,,1.74,0.50,P,perisma01
840,Dan Perkins,24,MIN,AL,29,12,0,86.2,16,7,8,1,0,.938,,,1.56,0.52,P,perkida01
841,Herbert Perry,29,TBD,AL,58,47,36,432.2,197,113,79,5,24,.975,-2,-4,3.99,3.10,3B-1B-OF,perryhe01
842,Robert Person,29,TOT,ZZ,42,22,0,148.0,22,8,13,1,0,.955,,,1.28,0.50,P,persoro01
843,Chris Peters,27,PIT,NL,19,11,0,71.0,19,5,14,0,0,1.000,,,2.41,1.00,P,peterch01
844,Chris Petersen,28,COL,NL,7,4,1,39.1,29,12,16,1,6,.966,1,27,6.41,4.00,2B-SS,peterch02
845,Kyle Peterson,23,MIL,NL,17,12,0,77.0,12,3,7,2,0,.833,,,1.17,0.59,P,peterky01
846,Mark Petkovsek,33,ANA,AL,64,0,0,83.0,22,5,16,1,1,.955,,,2.28,0.33,P,petkoma01
847,Ben Petrick,22,COL,NL,19,18,17,157.0,109,100,7,2,1,.982,-6,-46,6.13,5.63,C,petribe01
848,Andy Pettitte,27,NYY,AL,31,31,0,191.2,45,5,38,2,3,.956,,,2.02,1.39,P,pettian01
849,J.R. Phillips,29,COL,NL,9,6,3,53.0,18,14,3,1,3,.944,1,14,2.89,1.55,OF-1B,phillj.01
850,Jason Phillips,25,PIT,NL,6,0,0,7.0,2,0,2,0,0,1.000,,,2.57,0.33,P,phillja03
851,Tony Phillips,40,OAK,AL,103,101,44,848.0,362,181,168,13,42,.964,-6,-8,3.70,2.66,2B-OF-3B-SS,phillto02
852,Mike Piazza,30,NYM,NL,137,135,111,1156.2,1011,953,47,11,5,.989,-3,-3,7.78,7.30,C,piazzmi01
853,Calvin Pickering,22,BAL,AL,8,5,5,48.0,50,46,2,2,8,.960,-2,-48,9.00,6.00,1B,pickeca01
854,A.J. Pierzynski,22,MIN,AL,9,6,5,58.0,37,35,2,0,1,1.000,0,0,5.74,4.11,C,pierza.01
855,Marc Pisciotta,28,KCR,AL,8,0,0,8.1,3,0,2,1,0,.667,,,2.16,0.25,P,piscima01
856,Jim Pittsley,25,TOT,ZZ,20,5,0,42.0,13,3,9,1,0,.923,,,2.57,0.60,P,pittsji01
857,Dan Plesac,37,TOT,ZZ,64,0,0,44.1,7,1,6,0,0,1.000,,,1.42,0.11,P,plesada01
858,Eric Plunk,35,MIL,NL,68,0,0,75.1,7,0,6,1,0,.857,,,0.72,0.09,P,plunker01
859,Placido Polanco,23,STL,NL,80,48,34,486.0,281,123,150,8,37,.972,-6,-16,5.06,3.25,2B-SS-3B,polanpl01
860,Cliff Politte,25,PHI,NL,13,0,0,17.2,2,1,1,0,0,1.000,,,1.02,0.15,P,politcl01
861,Luis Polonia,35,DET,AL,40,37,21,295.0,73,68,4,1,0,.986,-4,-14,2.20,1.80,OF,polonlu01
862,Sidney Ponson,22,BAL,AL,32,32,6,210.0,40,12,26,2,6,.950,,,1.63,1.19,P,ponsosi01
863,Jim Poole,33,TOT,ZZ,54,0,0,36.1,5,1,3,1,0,.800,,,0.99,0.07,P,pooleji02
864,Bo Porter,26,CHC,NL,21,5,0,64.2,17,16,0,1,0,.941,-1,-11,2.23,0.76,OF,portebo03
865,Mark Portugal,36,BOS,AL,31,27,1,150.1,31,9,22,0,1,1.000,,,1.86,1.00,P,portuma01
866,Mike Porzio,26,COL,NL,16,0,0,14.2,3,0,3,0,0,1.000,,,1.84,0.19,P,porzimi01
867,Jorge Posada,28,NYY,AL,110,99,95,893.2,761,709,47,5,8,.993,-4,-6,7.61,6.87,C-1B,posadjo01
868,Scott Pose,32,KCR,AL,25,11,11,125.0,33,29,3,1,1,.970,-2,-20,2.30,1.28,OF,posesc01
869,Lou Pote,27,ANA,AL,20,0,0,29.1,5,0,5,0,1,1.000,,,1.53,0.25,P,potelo01
870,Dante Powell,25,ARI,NL,15,5,4,62.1,14,13,0,1,0,.929,-2,-37,1.88,0.87,OF,powelda01
871,Jay Powell,27,HOU,NL,67,0,0,75.0,10,1,7,2,0,.800,,,0.96,0.12,P,powelja04
872,Jeremy Powell,23,MON,NL,17,17,0,97.0,23,9,13,1,0,.957,,,2.04,1.29,P,powelje01
873,Todd Pratt,32,NYM,NL,53,29,25,307.0,277,263,13,1,1,.996,0,0,8.09,5.11,C-OF-1B,prattto02
874,Tom Prince,34,PHI,NL,4,1,1,16.0,14,13,1,0,0,1.000,0,0,7.88,3.50,C,princto01
875,Chris Pritchett,29,ANA,AL,15,8,7,93.0,105,96,8,1,8,.990,1,10,10.06,6.93,1B,pritcch01
